CaseID,WEIGHT,PROVINCP,PCRUR,PCSIZEP,TYPDWELP,TENURYRP,RPINCTOT,RPMARP,RPAGEGRP,RPSEX,RPWEEKFT,RPWEEKPT,RPHIGHED,RPDISABL,SPINCTOT,SPAGEGRP,SPSEXP,SPWEEKFT,SPWEEKPT,SPHIGHED,SPDISABL,HHTYPEP,CH04TOIP,NMCH0517,NMYT1824,NMAD2564,SE65TOIP,HHSZTOTP,AGEYOUNP,NUMFTP,NUMPTP,HHINCTOT,TOTEXP
164.0,2153.0,24.0,1.0,1.0,2.0,3.0,13000.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,8500.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,0.0,22000.0,20719.0
165.0,286.0,13.0,1.0,1.0,1.0,3.0,50000.0,2.0,5.0,1.0,42.0,0.0,2.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,50000.0,35638.0
167.0,2920.0,35.0,1.0,2.0,1.0,2.0,74000.0,1.0,4.0,2.0,52.0,0.0,7.0,0.0,26000.0,5.0,1.0,32.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,8.0,1.0,1.0,100000.0,58561.0
169.0,303.0,13.0,1.0,1.0,1.0,2.0,80000.0,1.0,5.0,1.0,52.0,0.0,2.0,0.0,22000.0,5.0,2.0,52.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,11.0,2.0,1.0,110000.0,58740.0
173.0,392.0,12.0,2.0,3.0,1.0,3.0,38000.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,38000.0,30928.0
175.0,581.0,12.0,1.0,1.0,1.0,1.0,1600.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,72000.0,9.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,74000.0,66448.0
178.0,835.0,46.0,1.0,1.0,5.0,3.0,11000.0,2.0,1.0,1.0,12.0,12.0,6.0,0.0,,,,,,,,6.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,0.0,2.0,18000.0,24832.0
179.0,459.0,47.0,1.0,1.0,1.0,1.0,25000.0,1.0,11.0,1.0,0.0,0.0,3.0,0.0,13000.0,10.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,38000.0,31146.0
180.0,678.0,46.0,1.0,2.0,5.0,3.0,40000.0,3.0,6.0,2.0,52.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,40000.0,27405.0
181.0,3931.0,35.0,1.0,1.0,1.0,1.0,19000.0,3.0,11.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,19000.0,37089.0
182.0,277.0,46.0,1.0,1.0,1.0,1.0,17000.0,1.0,6.0,2.0,16.0,24.0,5.0,0.0,190000.0,5.0,1.0,52.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,11.0,1.0,1.0,210000.0,119763.0
183.0,5522.0,35.0,1.0,1.0,5.0,3.0,20000.0,2.0,3.0,1.0,52.0,0.0,8.0,0.0,,,,,,,,7.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,32000.0,62400.0
184.0,3555.0,24.0,2.0,3.0,1.0,2.0,80000.0,1.0,6.0,1.0,52.0,0.0,1.0,0.0,20000.0,6.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,14.0,2.0,1.0,110000.0,77155.0
185.0,691.0,46.0,1.0,2.0,1.0,1.0,63000.0,3.0,12.0,2.0,0.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,63000.0,28893.0
186.0,431.0,47.0,1.0,2.0,1.0,1.0,130000.0,1.0,7.0,1.0,36.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,99.0,0.0,1.0,140000.0,102673.0
187.0,505.0,13.0,1.0,1.0,1.0,2.0,40000.0,1.0,5.0,2.0,52.0,0.0,5.0,0.0,80000.0,6.0,1.0,52.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,6.0,16.0,2.0,2.0,140000.0,122447.0
188.0,1483.0,59.0,1.0,2.0,1.0,1.0,13000.0,1.0,12.0,2.0,0.0,0.0,2.0,0.0,18000.0,12.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,32000.0,31744.0
189.0,160.0,10.0,1.0,1.0,1.0,2.0,50000.0,3.0,8.0,2.0,52.0,0.0,3.0,1.0,,,,,,,,7.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,50000.0,39473.0
191.0,489.0,12.0,2.0,3.0,1.0,3.0,20000.0,2.0,8.0,1.0,20.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,20000.0,16030.0
194.0,3074.0,24.0,1.0,1.0,5.0,3.0,3500.0,3.0,6.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,3500.0,16395.0
195.0,3876.0,35.0,1.0,2.0,1.0,2.0,75000.0,1.0,7.0,1.0,52.0,0.0,6.0,0.0,26000.0,6.0,2.0,12.0,40.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,100000.0,47273.0
196.0,2120.0,48.0,2.0,3.0,6.0,2.0,44000.0,2.0,3.0,2.0,50.0,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,44000.0,27907.0
198.0,1782.0,59.0,2.0,3.0,6.0,1.0,44000.0,1.0,9.0,1.0,40.0,0.0,2.0,0.0,22000.0,8.0,2.0,0.0,52.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,0.0,3.0,70000.0,49663.0
199.0,51.0,60.0,1.0,2.0,1.0,3.0,16000.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,5.0,16.0,0.0,0.0,16000.0,12964.0
202.0,583.0,24.0,1.0,1.0,1.0,2.0,94000.0,3.0,5.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,94000.0,55360.0
203.0,292.0,13.0,1.0,1.0,1.0,1.0,31000.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,31000.0,22178.0
204.0,301.0,10.0,2.0,3.0,1.0,1.0,17000.0,1.0,7.0,2.0,52.0,0.0,1.0,0.0,47000.0,8.0,1.0,44.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,4.0,99.0,1.0,2.0,69000.0,43499.0
205.0,1885.0,35.0,1.0,1.0,1.0,1.0,20000.0,3.0,6.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,6.0,0.0,0.0,2.0,1.0,0.0,3.0,99.0,2.0,1.0,50000.0,46346.0
209.0,324.0,47.0,2.0,3.0,1.0,1.0,6800.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,6200.0,14.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,13000.0,31516.0
210.0,1761.0,59.0,1.0,1.0,3.0,2.0,110000.0,3.0,10.0,1.0,50.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,1.0,0.0,110000.0,74456.0
211.0,2826.0,24.0,1.0,1.0,5.0,3.0,32000.0,3.0,13.0,1.0,0.0,0.0,6.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,32000.0,22759.0
214.0,874.0,46.0,1.0,1.0,1.0,1.0,46000.0,2.0,4.0,1.0,52.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,46000.0,21567.0
215.0,2075.0,59.0,1.0,1.0,5.0,3.0,80000.0,2.0,4.0,2.0,52.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,80000.0,46473.0
216.0,1405.0,48.0,1.0,1.0,1.0,1.0,40000.0,3.0,10.0,1.0,0.0,0.0,8.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,40000.0,36194.0
217.0,446.0,12.0,1.0,1.0,1.0,2.0,89000.0,1.0,5.0,1.0,52.0,0.0,7.0,0.0,49000.0,5.0,2.0,52.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,140000.0,87485.0
218.0,2226.0,48.0,1.0,1.0,1.0,2.0,45000.0,1.0,7.0,1.0,52.0,0.0,2.0,0.0,22000.0,7.0,2.0,0.0,52.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,67000.0,60063.0
220.0,444.0,12.0,2.0,3.0,1.0,1.0,40000.0,3.0,8.0,1.0,20.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,40000.0,36328.0
221.0,410.0,12.0,2.0,3.0,1.0,2.0,50000.0,1.0,3.0,1.0,0.0,26.0,2.0,0.0,58000.0,2.0,2.0,52.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,110000.0,65952.0
222.0,1394.0,48.0,1.0,1.0,1.0,3.0,70000.0,2.0,4.0,1.0,52.0,0.0,3.0,0.0,,,,,,,,7.0,0.0,0.0,1.0,1.0,0.0,2.0,99.0,2.0,0.0,120000.0,50373.0
223.0,324.0,47.0,2.0,3.0,1.0,1.0,50000.0,1.0,10.0,1.0,16.0,0.0,7.0,0.0,51000.0,10.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,1.0,100000.0,42503.0
224.0,410.0,47.0,1.0,1.0,1.0,2.0,100000.0,1.0,7.0,1.0,52.0,0.0,3.0,0.0,13000.0,6.0,2.0,0.0,26.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,8.0,1.0,1.0,110000.0,95067.0
225.0,1032.0,24.0,1.0,1.0,1.0,2.0,78000.0,1.0,5.0,1.0,11.0,0.0,8.0,0.0,26000.0,3.0,2.0,52.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,100000.0,117806.0
226.0,1788.0,59.0,1.0,1.0,3.0,1.0,52000.0,1.0,2.0,1.0,52.0,0.0,2.0,0.0,23000.0,2.0,2.0,52.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,76000.0,60998.0
227.0,1144.0,35.0,1.0,1.0,1.0,2.0,25000.0,1.0,6.0,2.0,0.0,0.0,8.0,1.0,120000.0,7.0,1.0,52.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,140000.0,128127.0
230.0,292.0,13.0,2.0,3.0,1.0,1.0,53000.0,1.0,9.0,1.0,52.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,53000.0,36802.0
231.0,186.0,10.0,1.0,2.0,1.0,1.0,48000.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,25000.0,8.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,73000.0,43681.0
233.0,321.0,47.0,2.0,3.0,1.0,1.0,70000.0,1.0,7.0,1.0,52.0,0.0,7.0,0.0,19000.0,7.0,2.0,30.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,89000.0,49812.0
236.0,3277.0,59.0,1.0,1.0,5.0,1.0,130000.0,3.0,6.0,2.0,52.0,0.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,130000.0,45951.0
237.0,971.0,46.0,1.0,1.0,1.0,3.0,17000.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0,100.0,8.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,5.0,25.0,1.0,0.0,49000.0,29571.0
239.0,719.0,46.0,1.0,1.0,1.0,2.0,120000.0,1.0,5.0,1.0,52.0,0.0,8.0,0.0,20000.0,4.0,2.0,52.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,140000.0,108604.0
240.0,3689.0,35.0,1.0,1.0,2.0,2.0,65000.0,1.0,6.0,2.0,52.0,0.0,8.0,0.0,24000.0,6.0,1.0,0.0,52.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,89000.0,71594.0
241.0,173.0,47.0,1.0,1.0,1.0,1.0,61000.0,1.0,8.0,1.0,52.0,0.0,7.0,0.0,58000.0,7.0,2.0,52.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,120000.0,84114.0
242.0,1410.0,48.0,1.0,1.0,1.0,2.0,68000.0,1.0,5.0,2.0,52.0,0.0,7.0,0.0,60000.0,3.0,1.0,52.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,130000.0,110727.0
243.0,497.0,13.0,1.0,2.0,1.0,2.0,36000.0,2.0,4.0,1.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,36000.0,34551.0
244.0,1499.0,59.0,1.0,2.0,5.0,3.0,33000.0,3.0,12.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,33000.0,17295.0
245.0,188.0,10.0,1.0,1.0,1.0,2.0,77000.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,77000.0,89950.0
246.0,56.0,60.0,1.0,2.0,1.0,2.0,100000.0,1.0,6.0,1.0,52.0,0.0,5.0,0.0,130000.0,4.0,2.0,52.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,2.0,0.0,230000.0,126703.0
247.0,507.0,48.0,1.0,1.0,4.0,3.0,1700.0,1.0,7.0,2.0,8.0,0.0,3.0,1.0,50000.0,5.0,1.0,50.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,52000.0,44395.0
252.0,2196.0,24.0,1.0,2.0,3.0,2.0,49000.0,1.0,8.0,1.0,52.0,0.0,1.0,0.0,20000.0,7.0,2.0,40.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,69000.0,43046.0
253.0,4468.0,35.0,1.0,1.0,5.0,2.0,32000.0,1.0,7.0,2.0,52.0,0.0,1.0,0.0,44000.0,9.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,76000.0,63422.0
260.0,1499.0,48.0,1.0,1.0,1.0,1.0,23000.0,1.0,10.0,1.0,0.0,0.0,3.0,1.0,37000.0,10.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,60000.0,52160.0
261.0,945.0,59.0,1.0,1.0,1.0,1.0,160000.0,1.0,8.0,1.0,20.0,0.0,2.0,1.0,45000.0,8.0,2.0,0.0,52.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,210000.0,135405.0
263.0,371.0,46.0,1.0,1.0,1.0,2.0,62000.0,1.0,2.0,1.0,52.0,0.0,1.0,0.0,30000.0,3.0,2.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,92000.0,44584.0
264.0,797.0,24.0,1.0,1.0,1.0,2.0,39000.0,3.0,9.0,1.0,52.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,39000.0,29869.0
267.0,371.0,46.0,1.0,2.0,1.0,2.0,75000.0,1.0,4.0,1.0,52.0,20.0,2.0,0.0,57000.0,2.0,2.0,52.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,130000.0,80371.0
268.0,2877.0,24.0,1.0,1.0,1.0,2.0,34000.0,1.0,4.0,2.0,45.0,0.0,5.0,0.0,75000.0,5.0,1.0,52.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,7.0,1.0,1.0,110000.0,66608.0
269.0,304.0,13.0,1.0,1.0,1.0,2.0,38000.0,1.0,3.0,1.0,52.0,0.0,2.0,0.0,18000.0,3.0,2.0,7.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,56000.0,41376.0
270.0,899.0,48.0,1.0,2.0,5.0,3.0,36000.0,2.0,5.0,2.0,40.0,0.0,5.0,0.0,,,,,,,,5.0,0.0,2.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,36000.0,34090.0
271.0,585.0,48.0,1.0,1.0,2.0,2.0,50000.0,1.0,4.0,2.0,15.0,0.0,7.0,0.0,100000.0,3.0,1.0,52.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,150000.0,100019.0
272.0,1678.0,24.0,1.0,2.0,1.0,1.0,34000.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,6.0,0.0,0.0,1.0,0.0,1.0,2.0,99.0,0.0,0.0,37000.0,74346.0
273.0,5201.0,35.0,1.0,1.0,1.0,1.0,77000.0,2.0,3.0,2.0,6.0,0.0,7.0,0.0,,,,,,,,7.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,82000.0,61701.0
274.0,2352.0,24.0,2.0,3.0,1.0,1.0,19000.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,26000.0,9.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,0.0,45000.0,26033.0
275.0,1267.0,59.0,1.0,1.0,3.0,1.0,16000.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,16000.0,11.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,32000.0,17702.0
276.0,481.0,47.0,1.0,1.0,5.0,1.0,17000.0,3.0,10.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,17000.0,18060.0
277.0,1551.0,59.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,200000.0,6.0,1.0,52.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,17.0,1.0,0.0,200000.0,96590.0
278.0,4751.0,35.0,1.0,1.0,1.0,2.0,90000.0,1.0,5.0,1.0,52.0,0.0,5.0,0.0,55000.0,5.0,2.0,52.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,12.0,2.0,1.0,150000.0,80794.0
282.0,5655.0,35.0,1.0,1.0,5.0,3.0,24000.0,1.0,5.0,2.0,0.0,52.0,7.0,0.0,10000.0,6.0,1.0,52.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,6.0,3.0,1.0,1.0,34000.0,32729.0
284.0,75.0,60.0,1.0,2.0,6.0,3.0,14000.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,14000.0,14882.0
285.0,72.0,60.0,1.0,2.0,1.0,3.0,17000.0,1.0,11.0,2.0,0.0,0.0,1.0,0.0,400.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,18000.0,16280.0
288.0,2259.0,24.0,1.0,2.0,1.0,2.0,16000.0,3.0,9.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,0.0,0.0,2.0,0.0,2.0,25.0,0.0,1.0,59000.0,39099.0
289.0,320.0,12.0,2.0,3.0,1.0,1.0,19000.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,6.0,0.0,1.0,0.0,1.0,1.0,3.0,25.0,0.0,2.0,47000.0,29762.0
290.0,6604.0,35.0,2.0,3.0,1.0,2.0,56000.0,1.0,5.0,1.0,49.0,0.0,4.0,0.0,40000.0,5.0,2.0,52.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,13.0,2.0,1.0,100000.0,80292.0
291.0,1459.0,48.0,1.0,1.0,1.0,2.0,73000.0,1.0,6.0,2.0,52.0,52.0,5.0,0.0,100000.0,6.0,1.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,170000.0,143353.0
294.0,1840.0,48.0,1.0,2.0,1.0,1.0,400.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,16000.0,12.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,99.0,0.0,1.0,47000.0,37833.0
296.0,749.0,47.0,1.0,1.0,1.0,1.0,38000.0,1.0,5.0,1.0,52.0,0.0,4.0,0.0,16000.0,4.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,15.0,2.0,1.0,57000.0,60441.0
298.0,207.0,13.0,1.0,2.0,5.0,1.0,54000.0,1.0,7.0,2.0,52.0,0.0,2.0,0.0,80000.0,9.0,1.0,52.0,52.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,130000.0,48364.0
300.0,129.0,13.0,2.0,3.0,1.0,3.0,20000.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,5.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,20000.0,17075.0
301.0,207.0,12.0,1.0,1.0,5.0,3.0,45000.0,3.0,6.0,1.0,52.0,23.0,2.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,45000.0,28379.0
303.0,181.0,10.0,2.0,3.0,1.0,1.0,11000.0,1.0,7.0,2.0,0.0,0.0,5.0,1.0,57000.0,9.0,1.0,27.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,69000.0,38444.0
304.0,744.0,47.0,1.0,1.0,5.0,3.0,16000.0,2.0,5.0,2.0,8.0,44.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,16000.0,24888.0
306.0,294.0,13.0,1.0,2.0,1.0,1.0,31000.0,1.0,8.0,2.0,52.0,0.0,5.0,0.0,47000.0,9.0,1.0,26.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,21.0,1.0,1.0,84000.0,49005.0
308.0,6098.0,35.0,1.0,1.0,5.0,3.0,50000.0,2.0,2.0,2.0,52.0,0.0,8.0,0.0,,,,,,,,7.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,90000.0,68004.0
309.0,311.0,47.0,2.0,3.0,1.0,1.0,22000.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,35000.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,0.0,56000.0,13305.0
310.0,2123.0,24.0,1.0,1.0,1.0,2.0,52000.0,1.0,5.0,1.0,52.0,0.0,1.0,0.0,37000.0,7.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,15.0,2.0,0.0,90000.0,81998.0
311.0,283.0,10.0,1.0,1.0,1.0,1.0,40000.0,1.0,7.0,2.0,52.0,0.0,3.0,0.0,40000.0,7.0,1.0,52.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,99.0,2.0,1.0,110000.0,77014.0
312.0,369.0,46.0,1.0,1.0,1.0,1.0,31000.0,3.0,9.0,1.0,0.0,0.0,7.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,31000.0,21144.0
313.0,290.0,12.0,2.0,3.0,1.0,1.0,24000.0,1.0,6.0,2.0,20.0,0.0,1.0,0.0,55000.0,7.0,1.0,24.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,0.0,3.0,87000.0,90964.0
316.0,2041.0,35.0,1.0,2.0,1.0,1.0,26000.0,3.0,3.0,2.0,0.0,0.0,5.0,1.0,,,,,,,,5.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,26000.0,90967.0
317.0,163.0,10.0,2.0,3.0,1.0,1.0,6800.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,11000.0,9.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,18000.0,20389.0
318.0,164.0,10.0,1.0,2.0,1.0,1.0,22000.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,22000.0,25976.0
319.0,1267.0,59.0,1.0,1.0,5.0,3.0,11000.0,1.0,14.0,2.0,0.0,0.0,2.0,0.0,11000.0,14.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,22000.0,31413.0
321.0,1623.0,48.0,1.0,2.0,1.0,2.0,27000.0,1.0,8.0,2.0,52.0,0.0,5.0,1.0,58000.0,8.0,1.0,52.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,85000.0,57253.0
322.0,56.0,60.0,1.0,2.0,1.0,3.0,1500.0,1.0,6.0,2.0,0.0,2.0,3.0,0.0,96000.0,7.0,1.0,52.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,10.0,1.0,1.0,98000.0,47120.0
